PING 10.2.0.13 (10.2.0.13) 56(84) bytes of data.
64 bytes from 10.2.0.13: icmp_seq=109 ttl=64 time=0.599 ms
64 bytes from 10.2.0.13: icmp_seq=110 ttl=64 time=0.581 ms
64 bytes from 10.2.0.13: icmp_seq=111 ttl=64 time=0.590 ms
64 bytes from 10.2.0.13: icmp_seq=112 ttl=64 time=0.612 ms
64 bytes from 10.2.0.13: icmp_seq=113 ttl=64 time=0.621 ms
64 bytes from 10.2.0.13: icmp_seq=114 ttl=64 time=0.567 ms
64 bytes from 10.2.0.13: icmp_seq=115 ttl=64 time=0.586 ms
64 bytes from 10.2.0.13: icmp_seq=116 ttl=64 time=0.582 ms
64 bytes from 10.2.0.13: icmp_seq=117 ttl=64 time=0.562 ms
64 bytes from 10.2.0.13: icmp_seq=118 ttl=64 time=0.570 ms
64 bytes from 10.2.0.13: icmp_seq=119 ttl=64 time=0.614 ms
64 bytes from 10.2.0.13: icmp_seq=120 ttl=64 time=0.613 ms
64 bytes from 10.2.0.13: icmp_seq=121 ttl=64 time=0.558 ms
64 bytes from 10.2.0.13: icmp_seq=122 ttl=64 time=0.601 ms
64 bytes from 10.2.0.13: icmp_seq=123 ttl=64 time=0.656 ms
64 bytes from 10.2.0.13: icmp_seq=124 ttl=64 time=0.538 ms
64 bytes from 10.2.0.13: icmp_seq=125 ttl=64 time=0.612 ms
64 bytes from 10.2.0.13: icmp_seq=126 ttl=64 time=0.637 ms
64 bytes from 10.2.0.13: icmp_seq=127 ttl=64 time=0.587 ms
64 bytes from 10.2.0.13: icmp_seq=128 ttl=64 time=0.670 ms
64 bytes from 10.2.0.13: icmp_seq=129 ttl=64 time=0.614 ms
64 bytes from 10.2.0.13: icmp_seq=130 ttl=64 time=0.589 ms
64 bytes from 10.2.0.13: icmp_seq=131 ttl=64 time=0.705 ms
64 bytes from 10.2.0.13: icmp_seq=132 ttl=64 time=0.664 ms
64 bytes from 10.2.0.13: icmp_seq=133 ttl=64 time=0.684 ms
64 bytes from 10.2.0.13: icmp_seq=134 ttl=64 time=0.602 ms
64 bytes from 10.2.0.13: icmp_seq=135 ttl=64 time=0.536 ms
64 bytes from 10.2.0.13: icmp_seq=136 ttl=64 time=0.577 ms
64 bytes from 10.2.0.13: icmp_seq=137 ttl=64 time=0.652 ms
64 bytes from 10.2.0.13: icmp_seq=138 ttl=64 time=0.673 ms
64 bytes from 10.2.0.13: icmp_seq=139 ttl=64 time=0.534 ms
64 bytes from 10.2.0.13: icmp_seq=140 ttl=64 time=0.617 ms
64 bytes from 10.2.0.13: icmp_seq=141 ttl=64 time=0.618 ms
64 bytes from 10.2.0.13: icmp_seq=142 ttl=64 time=0.582 ms
64 bytes from 10.2.0.13: icmp_seq=143 ttl=64 time=0.646 ms
64 bytes from 10.2.0.13: icmp_seq=144 ttl=64 time=0.564 ms
64 bytes from 10.2.0.13: icmp_seq=145 ttl=64 time=0.597 ms
64 bytes from 10.2.0.13: icmp_seq=146 ttl=64 time=0.597 ms
64 bytes from 10.2.0.13: icmp_seq=147 ttl=64 time=0.538 ms
64 bytes from 10.2.0.13: icmp_seq=148 ttl=64 time=0.617 ms
64 bytes from 10.2.0.13: icmp_seq=149 ttl=64 time=0.643 ms
64 bytes from 10.2.0.13: icmp_seq=150 ttl=64 time=0.645 ms
64 bytes from 10.2.0.13: icmp_seq=151 ttl=64 time=0.653 ms
64 bytes from 10.2.0.13: icmp_seq=152 ttl=64 time=0.652 ms
64 bytes from 10.2.0.13: icmp_seq=153 ttl=64 time=0.709 ms
64 bytes from 10.2.0.13: icmp_seq=154 ttl=64 time=0.556 ms
64 bytes from 10.2.0.13: icmp_seq=155 ttl=64 time=0.542 ms
64 bytes from 10.2.0.13: icmp_seq=156 ttl=64 time=0.688 ms
64 bytes from 10.2.0.13: icmp_seq=157 ttl=64 time=0.578 ms
64 bytes from 10.2.0.13: icmp_seq=158 ttl=64 time=0.666 ms
64 bytes from 10.2.0.13: icmp_seq=159 ttl=64 time=0.693 ms
64 bytes from 10.2.0.13: icmp_seq=160 ttl=64 time=0.647 ms
64 bytes from 10.2.0.13: icmp_seq=161 ttl=64 time=0.577 ms
64 bytes from 10.2.0.13: icmp_seq=162 ttl=64 time=0.578 ms
64 bytes from 10.2.0.13: icmp_seq=163 ttl=64 time=0.625 ms
64 bytes from 10.2.0.13: icmp_seq=164 ttl=64 time=0.739 ms
64 bytes from 10.2.0.13: icmp_seq=165 ttl=64 time=0.619 ms
64 bytes from 10.2.0.13: icmp_seq=166 ttl=64 time=0.683 ms
64 bytes from 10.2.0.13: icmp_seq=167 ttl=64 time=0.570 ms
64 bytes from 10.2.0.13: icmp_seq=168 ttl=64 time=0.572 ms
64 bytes from 10.2.0.13: icmp_seq=169 ttl=64 time=0.636 ms
64 bytes from 10.2.0.13: icmp_seq=170 ttl=64 time=0.610 ms
64 bytes from 10.2.0.13: icmp_seq=171 ttl=64 time=0.596 ms
64 bytes from 10.2.0.13: icmp_seq=172 ttl=64 time=0.573 ms
64 bytes from 10.2.0.13: icmp_seq=173 ttl=64 time=0.676 ms
64 bytes from 10.2.0.13: icmp_seq=174 ttl=64 time=0.632 ms
64 bytes from 10.2.0.13: icmp_seq=175 ttl=64 time=0.588 ms
64 bytes from 10.2.0.13: icmp_seq=176 ttl=64 time=0.602 ms
64 bytes from 10.2.0.13: icmp_seq=177 ttl=64 time=0.600 ms
64 bytes from 10.2.0.13: icmp_seq=178 ttl=64 time=0.698 ms
64 bytes from 10.2.0.13: icmp_seq=179 ttl=64 time=0.732 ms
64 bytes from 10.2.0.13: icmp_seq=180 ttl=64 time=0.690 ms
64 bytes from 10.2.0.13: icmp_seq=181 ttl=64 time=0.659 ms
64 bytes from 10.2.0.13: icmp_seq=182 ttl=64 time=0.696 ms
64 bytes from 10.2.0.13: icmp_seq=183 ttl=64 time=0.596 ms
64 bytes from 10.2.0.13: icmp_seq=184 ttl=64 time=0.554 ms
64 bytes from 10.2.0.13: icmp_seq=185 ttl=64 time=0.645 ms
64 bytes from 10.2.0.13: icmp_seq=186 ttl=64 time=0.613 ms
64 bytes from 10.2.0.13: icmp_seq=187 ttl=64 time=0.646 ms
64 bytes from 10.2.0.13: icmp_seq=188 ttl=64 time=0.618 ms
64 bytes from 10.2.0.13: icmp_seq=189 ttl=64 time=0.616 ms
64 bytes from 10.2.0.13: icmp_seq=190 ttl=64 time=0.687 ms
64 bytes from 10.2.0.13: icmp_seq=191 ttl=64 time=0.734 ms
64 bytes from 10.2.0.13: icmp_seq=192 ttl=64 time=0.634 ms
64 bytes from 10.2.0.13: icmp_seq=193 ttl=64 time=0.614 ms
64 bytes from 10.2.0.13: icmp_seq=194 ttl=64 time=0.584 ms
64 bytes from 10.2.0.13: icmp_seq=195 ttl=64 time=0.651 ms
64 bytes from 10.2.0.13: icmp_seq=196 ttl=64 time=0.667 ms
64 bytes from 10.2.0.13: icmp_seq=197 ttl=64 time=3.54 ms
64 bytes from 10.2.0.13: icmp_seq=198 ttl=64 time=0.608 ms
64 bytes from 10.2.0.13: icmp_seq=199 ttl=64 time=0.595 ms
64 bytes from 10.2.0.13: icmp_seq=200 ttl=64 time=0.665 ms
64 bytes from 10.2.0.13: icmp_seq=201 ttl=64 time=0.615 ms
64 bytes from 10.2.0.13: icmp_seq=202 ttl=64 time=0.791 ms
64 bytes from 10.2.0.13: icmp_seq=203 ttl=64 time=0.690 ms
64 bytes from 10.2.0.13: icmp_seq=204 ttl=64 time=0.645 ms
64 bytes from 10.2.0.13: icmp_seq=205 ttl=64 time=0.634 ms
64 bytes from 10.2.0.13: icmp_seq=206 ttl=64 time=0.667 ms
64 bytes from 10.2.0.13: icmp_seq=207 ttl=64 time=0.646 ms
64 bytes from 10.2.0.13: icmp_seq=208 ttl=64 time=0.672 ms
64 bytes from 10.2.0.13: icmp_seq=209 ttl=64 time=0.697 ms
64 bytes from 10.2.0.13: icmp_seq=210 ttl=64 time=0.751 ms
64 bytes from 10.2.0.13: icmp_seq=211 ttl=64 time=0.717 ms
64 bytes from 10.2.0.13: icmp_seq=212 ttl=64 time=0.734 ms
64 bytes from 10.2.0.13: icmp_seq=213 ttl=64 time=0.663 ms
64 bytes from 10.2.0.13: icmp_seq=214 ttl=64 time=0.562 ms
64 bytes from 10.2.0.13: icmp_seq=215 ttl=64 time=0.711 ms
64 bytes from 10.2.0.13: icmp_seq=216 ttl=64 time=0.634 ms
64 bytes from 10.2.0.13: icmp_seq=217 ttl=64 time=0.600 ms
64 bytes from 10.2.0.13: icmp_seq=218 ttl=64 time=0.699 ms
64 bytes from 10.2.0.13: icmp_seq=219 ttl=64 time=0.622 ms
64 bytes from 10.2.0.13: icmp_seq=220 ttl=64 time=0.676 ms
64 bytes from 10.2.0.13: icmp_seq=221 ttl=64 time=0.624 ms
64 bytes from 10.2.0.13: icmp_seq=222 ttl=64 time=0.554 ms
64 bytes from 10.2.0.13: icmp_seq=223 ttl=64 time=0.664 ms
64 bytes from 10.2.0.13: icmp_seq=224 ttl=64 time=0.634 ms
64 bytes from 10.2.0.13: icmp_seq=225 ttl=64 time=0.736 ms
64 bytes from 10.2.0.13: icmp_seq=226 ttl=64 time=0.610 ms
64 bytes from 10.2.0.13: icmp_seq=227 ttl=64 time=0.704 ms
64 bytes from 10.2.0.13: icmp_seq=228 ttl=64 time=0.585 ms
64 bytes from 10.2.0.13: icmp_seq=229 ttl=64 time=0.638 ms
64 bytes from 10.2.0.13: icmp_seq=230 ttl=64 time=0.742 ms
64 bytes from 10.2.0.13: icmp_seq=231 ttl=64 time=0.661 ms
64 bytes from 10.2.0.13: icmp_seq=232 ttl=64 time=0.626 ms
64 bytes from 10.2.0.13: icmp_seq=233 ttl=64 time=0.579 ms
64 bytes from 10.2.0.13: icmp_seq=234 ttl=64 time=0.818 ms
64 bytes from 10.2.0.13: icmp_seq=235 ttl=64 time=0.536 ms
64 bytes from 10.2.0.13: icmp_seq=236 ttl=64 time=0.642 ms
64 bytes from 10.2.0.13: icmp_seq=237 ttl=64 time=0.549 ms
64 bytes from 10.2.0.13: icmp_seq=238 ttl=64 time=0.752 ms
64 bytes from 10.2.0.13: icmp_seq=239 ttl=64 time=0.564 ms
64 bytes from 10.2.0.13: icmp_seq=240 ttl=64 time=0.720 ms
64 bytes from 10.2.0.13: icmp_seq=241 ttl=64 time=0.529 ms
64 bytes from 10.2.0.13: icmp_seq=242 ttl=64 time=0.637 ms
64 bytes from 10.2.0.13: icmp_seq=243 ttl=64 time=0.662 ms
64 bytes from 10.2.0.13: icmp_seq=244 ttl=64 time=0.621 ms
64 bytes from 10.2.0.13: icmp_seq=245 ttl=64 time=0.635 ms
64 bytes from 10.2.0.13: icmp_seq=246 ttl=64 time=0.580 ms
64 bytes from 10.2.0.13: icmp_seq=247 ttl=64 time=0.565 ms
64 bytes from 10.2.0.13: icmp_seq=248 ttl=64 time=0.516 ms
64 bytes from 10.2.0.13: icmp_seq=249 ttl=64 time=0.575 ms
64 bytes from 10.2.0.13: icmp_seq=250 ttl=64 time=0.602 ms
64 bytes from 10.2.0.13: icmp_seq=251 ttl=64 time=0.658 ms
64 bytes from 10.2.0.13: icmp_seq=252 ttl=64 time=0.543 ms
64 bytes from 10.2.0.13: icmp_seq=253 ttl=64 time=0.619 ms
64 bytes from 10.2.0.13: icmp_seq=254 ttl=64 time=0.524 ms
64 bytes from 10.2.0.13: icmp_seq=255 ttl=64 time=0.665 ms
64 bytes from 10.2.0.13: icmp_seq=256 ttl=64 time=0.654 ms
64 bytes from 10.2.0.13: icmp_seq=257 ttl=64 time=0.729 ms
64 bytes from 10.2.0.13: icmp_seq=258 ttl=64 time=0.792 ms
64 bytes from 10.2.0.13: icmp_seq=259 ttl=64 time=0.569 ms
64 bytes from 10.2.0.13: icmp_seq=260 ttl=64 time=0.631 ms
64 bytes from 10.2.0.13: icmp_seq=261 ttl=64 time=0.562 ms
64 bytes from 10.2.0.13: icmp_seq=262 ttl=64 time=0.549 ms
64 bytes from 10.2.0.13: icmp_seq=263 ttl=64 time=0.715 ms
64 bytes from 10.2.0.13: icmp_seq=264 ttl=64 time=0.604 ms
64 bytes from 10.2.0.13: icmp_seq=265 ttl=64 time=0.540 ms
64 bytes from 10.2.0.13: icmp_seq=266 ttl=64 time=0.630 ms
64 bytes from 10.2.0.13: icmp_seq=267 ttl=64 time=0.621 ms
64 bytes from 10.2.0.13: icmp_seq=268 ttl=64 time=0.633 ms
64 bytes from 10.2.0.13: icmp_seq=269 ttl=64 time=0.578 ms
64 bytes from 10.2.0.13: icmp_seq=270 ttl=64 time=0.625 ms
64 bytes from 10.2.0.13: icmp_seq=271 ttl=64 time=0.584 ms
64 bytes from 10.2.0.13: icmp_seq=272 ttl=64 time=0.692 ms
64 bytes from 10.2.0.13: icmp_seq=273 ttl=64 time=0.567 ms
64 bytes from 10.2.0.13: icmp_seq=274 ttl=64 time=0.497 ms
64 bytes from 10.2.0.13: icmp_seq=275 ttl=64 time=0.754 ms
64 bytes from 10.2.0.13: icmp_seq=276 ttl=64 time=0.725 ms
64 bytes from 10.2.0.13: icmp_seq=277 ttl=64 time=0.706 ms
64 bytes from 10.2.0.13: icmp_seq=278 ttl=64 time=0.738 ms
64 bytes from 10.2.0.13: icmp_seq=279 ttl=64 time=0.580 ms
64 bytes from 10.2.0.13: icmp_seq=280 ttl=64 time=0.583 ms
64 bytes from 10.2.0.13: icmp_seq=281 ttl=64 time=0.583 ms
64 bytes from 10.2.0.13: icmp_seq=282 ttl=64 time=0.519 ms
64 bytes from 10.2.0.13: icmp_seq=283 ttl=64 time=0.620 ms
64 bytes from 10.2.0.13: icmp_seq=284 ttl=64 time=0.546 ms
64 bytes from 10.2.0.13: icmp_seq=285 ttl=64 time=0.575 ms
64 bytes from 10.2.0.13: icmp_seq=286 ttl=64 time=0.549 ms
64 bytes from 10.2.0.13: icmp_seq=287 ttl=64 time=0.632 ms
64 bytes from 10.2.0.13: icmp_seq=288 ttl=64 time=0.555 ms
64 bytes from 10.2.0.13: icmp_seq=289 ttl=64 time=0.547 ms
64 bytes from 10.2.0.13: icmp_seq=290 ttl=64 time=0.666 ms
64 bytes from 10.2.0.13: icmp_seq=291 ttl=64 time=0.579 ms
64 bytes from 10.2.0.13: icmp_seq=292 ttl=64 time=0.677 ms
64 bytes from 10.2.0.13: icmp_seq=293 ttl=64 time=0.657 ms
64 bytes from 10.2.0.13: icmp_seq=294 ttl=64 time=0.505 ms
64 bytes from 10.2.0.13: icmp_seq=295 ttl=64 time=0.563 ms

--- 10.2.0.13 ping statistics ---
295 packets transmitted, 295 received, 0% packet loss, time 59954ms
rtt min/avg/max/mdev = 0.466/0.640/3.547/0.218 ms
